key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845100,2023-05-11T22:45:00,2023-05-11T22:46:00,1683845100,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845160,2023-05-11T22:46:00,2023-05-11T22:47:00,1683845160,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845220,2023-05-11T22:47:00,2023-05-11T22:48:00,1683845220,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845280,2023-05-11T22:48:00,2023-05-11T22:49:00,1683845280,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845340,2023-05-11T22:49:00,2023-05-11T22:50:00,1683845340,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845400,2023-05-11T22:50:00,2023-05-11T22:51:00,1683845400,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845460,2023-05-11T22:51:00,2023-05-11T22:52:00,1683845460,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845520,2023-05-11T22:52:00,2023-05-11T22:53:00,1683845520,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845580,2023-05-11T22:53:00,2023-05-11T22:54:00,1683845580,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845640,2023-05-11T22:54:00,2023-05-11T22:55:00,1683845640,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845700,2023-05-11T22:55:00,2023-05-11T22:56:00,1683845700,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845760,2023-05-11T22:56:00,2023-05-11T22:57:00,1683845760,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845820,2023-05-11T22:57:00,2023-05-11T22:58:00,1683845820,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845880,2023-05-11T22:58:00,2023-05-11T22:59:00,1683845880,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683845940,2023-05-11T22:59:00,2023-05-11T23:00:00,1683845940,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846000,2023-05-11T23:00:00,2023-05-11T23:01:00,1683846000,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846060,2023-05-11T23:01:00,2023-05-11T23:02:00,1683846060,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846120,2023-05-11T23:02:00,2023-05-11T23:03:00,1683846120,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846180,2023-05-11T23:03:00,2023-05-11T23:04:00,1683846180,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846240,2023-05-11T23:04:00,2023-05-11T23:05:00,1683846240,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846300,2023-05-11T23:05:00,2023-05-11T23:06:00,1683846300,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846360,2023-05-11T23:06:00,2023-05-11T23:07:00,1683846360,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846420,2023-05-11T23:07:00,2023-05-11T23:08:00,1683846420,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846480,2023-05-11T23:08:00,2023-05-11T23:09:00,1683846480,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846540,2023-05-11T23:09:00,2023-05-11T23:10:00,1683846540,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846600,2023-05-11T23:10:00,2023-05-11T23:11:00,1683846600,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846660,2023-05-11T23:11:00,2023-05-11T23:12:00,1683846660,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846720,2023-05-11T23:12:00,2023-05-11T23:13:00,1683846720,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1683846780,2023-05-11T23:13:00,2023-05-11T23:14:00,1683846780,9158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
