key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
ADIKPO_1694817900,2023-09-15T22:45:00,2023-09-15T22:46:00,1694817900,105.61,115.64,0.0,0.0,11288.59,10148.17,0.0,0.0
ADIKPO_1694817960,2023-09-15T22:46:00,2023-09-15T22:47:00,1694817960,105.61,115.64,0.0,0.0,11288.61,10148.17,-0.020000000000436557,0.0
ADIKPO_1694818020,2023-09-15T22:47:00,2023-09-15T22:48:00,1694818020,105.61,115.64,0.0,0.0,11288.62,10148.17,-0.030000000000654836,0.0
ADIKPO_1694818080,2023-09-15T22:48:00,2023-09-15T22:49:00,1694818080,105.61,115.64,0.0,0.0,11288.64,10148.17,-0.049999999999272404,0.0
ADIKPO_1694818140,2023-09-15T22:49:00,2023-09-15T22:50:00,1694818140,105.61,115.64,0.0,0.0,11288.66,10148.17,-0.06999999999970896,0.0
ADIKPO_1694818200,2023-09-15T22:50:00,2023-09-15T22:51:00,1694818200,105.61,115.64,0.0,0.0,11288.67,10148.17,-0.07999999999992724,0.0
ADIKPO_1694818260,2023-09-15T22:51:00,2023-09-15T22:52:00,1694818260,105.61,115.64,0.0,0.0,11288.69,10148.17,-0.1000000000003638,0.0
ADIKPO_1694818320,2023-09-15T22:52:00,2023-09-15T22:53:00,1694818320,105.61,115.64,0.0,0.0,11288.71,10148.17,-0.11999999999898137,0.0
ADIKPO_1694818380,2023-09-15T22:53:00,2023-09-15T22:54:00,1694818380,105.24,115.64,0.37000000000000455,0.0,11288.72,10148.17,-0.12999999999919964,0.0
ADIKPO_1694818440,2023-09-15T22:54:00,2023-09-15T22:55:00,1694818440,105.24,115.64,0.0,0.0,11288.74,10148.17,-0.1499999999996362,0.0
ADIKPO_1694818500,2023-09-15T22:55:00,2023-09-15T22:56:00,1694818500,105.24,115.64,0.0,0.0,11288.76,10148.17,-0.17000000000007276,0.0
ADIKPO_1694818560,2023-09-15T22:56:00,2023-09-15T22:57:00,1694818560,105.24,115.64,0.0,0.0,11288.77,10148.17,-0.18000000000029104,0.0
ADIKPO_1694818620,2023-09-15T22:57:00,2023-09-15T22:58:00,1694818620,105.24,115.64,0.0,0.0,11288.79,10148.17,-0.2000000000007276,0.0
ADIKPO_1694818680,2023-09-15T22:58:00,2023-09-15T22:59:00,1694818680,105.24,115.64,0.0,0.0,11288.81,10148.17,-0.21999999999934516,0.0
ADIKPO_1694818740,2023-09-15T22:59:00,2023-09-15T23:00:00,1694818740,105.24,115.64,0.0,0.0,11288.82,10148.17,-0.22999999999956344,0.0
ADIKPO_1694818800,2023-09-15T23:00:00,2023-09-15T23:01:00,1694818800,105.24,115.64,0.0,0.0,11288.84,10148.17,-0.25,0.0
ADIKPO_1694818860,2023-09-15T23:01:00,2023-09-15T23:02:00,1694818860,105.24,115.64,0.0,0.0,11288.86,10148.17,-0.27000000000043656,0.0
ADIKPO_1694818920,2023-09-15T23:02:00,2023-09-15T23:03:00,1694818920,105.24,115.64,0.0,0.0,11288.87,10148.17,-0.28000000000065484,0.0
ADIKPO_1694818980,2023-09-15T23:03:00,2023-09-15T23:04:00,1694818980,105.24,115.64,0.0,0.0,11288.89,10148.17,-0.2999999999992724,0.0
ADIKPO_1694819040,2023-09-15T23:04:00,2023-09-15T23:05:00,1694819040,105.24,115.64,0.0,0.0,11288.91,10148.17,-0.31999999999970896,0.0
ADIKPO_1694819100,2023-09-15T23:05:00,2023-09-15T23:06:00,1694819100,104.5,115.64,0.7399999999999949,0.0,11288.92,10148.17,-0.32999999999992724,0.0
ADIKPO_1694819160,2023-09-15T23:06:00,2023-09-15T23:07:00,1694819160,104.13,115.64,0.37000000000000455,0.0,11288.94,10148.17,-0.3500000000003638,0.0
ADIKPO_1694819220,2023-09-15T23:07:00,2023-09-15T23:08:00,1694819220,104.13,115.64,0.0,0.0,11288.96,10148.17,-0.36999999999898137,0.0
ADIKPO_1694819280,2023-09-15T23:08:00,2023-09-15T23:09:00,1694819280,104.13,115.64,0.0,0.0,11288.97,10148.17,-0.37999999999919964,0.0
ADIKPO_1694819340,2023-09-15T23:09:00,2023-09-15T23:10:00,1694819340,104.13,115.64,0.0,0.0,11288.99,10148.17,-0.3999999999996362,0.0
