key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
OGOJA_GUEST_HOUSE_1695249900,2023-09-20T22:45:00,2023-09-20T22:46:00,1695249900,138.92,181.17,0.0,0.0,20438.81,8975.53,0.0,0.0
OGOJA_GUEST_HOUSE_1695249960,2023-09-20T22:46:00,2023-09-20T22:47:00,1695249960,138.57,181.17,0.3499999999999943,0.0,20438.82,8975.53,-0.00999999999839929,0.0
OGOJA_GUEST_HOUSE_1695250020,2023-09-20T22:47:00,2023-09-20T22:48:00,1695250020,138.57,181.17,0.0,0.0,20438.84,8975.53,-0.029999999998835847,0.0
OGOJA_GUEST_HOUSE_1695250080,2023-09-20T22:48:00,2023-09-20T22:49:00,1695250080,138.57,181.17,0.0,0.0,20438.86,8975.53,-0.049999999999272404,0.0
OGOJA_GUEST_HOUSE_1695250140,2023-09-20T22:49:00,2023-09-20T22:50:00,1695250140,138.57,181.17,0.0,0.0,20438.87,8975.53,-0.059999999997671694,0.0
OGOJA_GUEST_HOUSE_1695250200,2023-09-20T22:50:00,2023-09-20T22:51:00,1695250200,138.57,181.17,0.0,0.0,20438.89,8975.53,-0.07999999999810825,0.0
OGOJA_GUEST_HOUSE_1695250260,2023-09-20T22:51:00,2023-09-20T22:52:00,1695250260,138.57,181.17,0.0,0.0,20438.91,8975.53,-0.09999999999854481,0.0
OGOJA_GUEST_HOUSE_1695250320,2023-09-20T22:52:00,2023-09-20T22:53:00,1695250320,138.57,181.17,0.0,0.0,20438.92,8975.53,-0.1099999999969441,0.0
OGOJA_GUEST_HOUSE_1695250380,2023-09-20T22:53:00,2023-09-20T22:54:00,1695250380,138.21,181.17,0.3599999999999852,0.0,20438.94,8975.53,-0.12999999999738066,0.0
OGOJA_GUEST_HOUSE_1695250440,2023-09-20T22:54:00,2023-09-20T22:55:00,1695250440,138.21,181.17,0.0,0.0,20438.96,8975.53,-0.1499999999978172,0.0
OGOJA_GUEST_HOUSE_1695250500,2023-09-20T22:55:00,2023-09-20T22:56:00,1695250500,138.21,181.17,0.0,0.0,20438.97,8975.53,-0.15999999999985448,0.0
OGOJA_GUEST_HOUSE_1695250560,2023-09-20T22:56:00,2023-09-20T22:57:00,1695250560,138.21,181.17,0.0,0.0,20438.99,8975.53,-0.18000000000029104,0.0
OGOJA_GUEST_HOUSE_1695250620,2023-09-20T22:57:00,2023-09-20T22:58:00,1695250620,137.85,181.17,0.36000000000001364,0.0,20439.01,8975.53,-0.19999999999708962,0.0
OGOJA_GUEST_HOUSE_1695250680,2023-09-20T22:58:00,2023-09-20T22:59:00,1695250680,137.85,181.17,0.0,0.0,20439.02,8975.53,-0.20999999999912689,0.0
OGOJA_GUEST_HOUSE_1695250740,2023-09-20T22:59:00,2023-09-20T23:00:00,1695250740,137.85,181.17,0.0,0.0,20439.04,8975.53,-0.22999999999956344,0.0
OGOJA_GUEST_HOUSE_1695250800,2023-09-20T23:00:00,2023-09-20T23:01:00,1695250800,137.85,181.17,0.0,0.0,20439.06,8975.53,-0.25,0.0
OGOJA_GUEST_HOUSE_1695250860,2023-09-20T23:01:00,2023-09-20T23:02:00,1695250860,137.85,181.17,0.0,0.0,20439.07,8975.53,-0.2599999999983993,0.0
OGOJA_GUEST_HOUSE_1695250920,2023-09-20T23:02:00,2023-09-20T23:03:00,1695250920,137.85,181.17,0.0,0.0,20439.09,8975.53,-0.27999999999883585,0.0
OGOJA_GUEST_HOUSE_1695250980,2023-09-20T23:03:00,2023-09-20T23:04:00,1695250980,137.5,181.17,0.3499999999999943,0.0,20439.11,8975.53,-0.2999999999992724,0.0
OGOJA_GUEST_HOUSE_1695251040,2023-09-20T23:04:00,2023-09-20T23:05:00,1695251040,137.5,181.17,0.0,0.0,20439.12,8975.53,-0.3099999999976717,0.0
OGOJA_GUEST_HOUSE_1695251100,2023-09-20T23:05:00,2023-09-20T23:06:00,1695251100,137.14,181.17,0.36000000000001364,0.0,20439.14,8975.53,-0.32999999999810825,0.0
OGOJA_GUEST_HOUSE_1695251160,2023-09-20T23:06:00,2023-09-20T23:07:00,1695251160,137.14,181.17,0.0,0.0,20439.16,8975.53,-0.3499999999985448,0.0
OGOJA_GUEST_HOUSE_1695251220,2023-09-20T23:07:00,2023-09-20T23:08:00,1695251220,137.14,181.17,0.0,0.0,20439.17,8975.53,-0.3599999999969441,0.0
OGOJA_GUEST_HOUSE_1695251280,2023-09-20T23:08:00,2023-09-20T23:09:00,1695251280,137.14,181.17,0.0,0.0,20439.19,8975.53,-0.37999999999738066,0.0
OGOJA_GUEST_HOUSE_1695251340,2023-09-20T23:09:00,2023-09-20T23:10:00,1695251340,137.14,181.17,0.0,0.0,20439.21,8975.53,-0.3999999999978172,0.0
OGOJA_GUEST_HOUSE_1695251400,2023-09-20T23:10:00,2023-09-20T23:11:00,1695251400,137.14,181.17,0.0,0.0,20439.22,8975.53,-0.4099999999998545,0.0
OGOJA_GUEST_HOUSE_1695251460,2023-09-20T23:11:00,2023-09-20T23:12:00,1695251460,137.14,181.17,0.0,0.0,20439.24,8975.53,-0.43000000000029104,0.0
OGOJA_GUEST_HOUSE_1695251520,2023-09-20T23:12:00,2023-09-20T23:13:00,1695251520,137.14,181.17,0.0,0.0,20439.26,8975.53,-0.4499999999970896,0.0
