key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696286700,2023-10-02T22:45:00,2023-10-02T22:46:00,1696286700,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696286760,2023-10-02T22:46:00,2023-10-02T22:47:00,1696286760,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696286820,2023-10-02T22:47:00,2023-10-02T22:48:00,1696286820,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696286880,2023-10-02T22:48:00,2023-10-02T22:49:00,1696286880,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696286940,2023-10-02T22:49:00,2023-10-02T22:50:00,1696286940,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287000,2023-10-02T22:50:00,2023-10-02T22:51:00,1696287000,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287060,2023-10-02T22:51:00,2023-10-02T22:52:00,1696287060,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287120,2023-10-02T22:52:00,2023-10-02T22:53:00,1696287120,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287180,2023-10-02T22:53:00,2023-10-02T22:54:00,1696287180,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287240,2023-10-02T22:54:00,2023-10-02T22:55:00,1696287240,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287300,2023-10-02T22:55:00,2023-10-02T22:56:00,1696287300,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287360,2023-10-02T22:56:00,2023-10-02T22:57:00,1696287360,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287420,2023-10-02T22:57:00,2023-10-02T22:58:00,1696287420,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287480,2023-10-02T22:58:00,2023-10-02T22:59:00,1696287480,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287540,2023-10-02T22:59:00,2023-10-02T23:00:00,1696287540,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287600,2023-10-02T23:00:00,2023-10-02T23:01:00,1696287600,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287660,2023-10-02T23:01:00,2023-10-02T23:02:00,1696287660,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287720,2023-10-02T23:02:00,2023-10-02T23:03:00,1696287720,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287780,2023-10-02T23:03:00,2023-10-02T23:04:00,1696287780,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287840,2023-10-02T23:04:00,2023-10-02T23:05:00,1696287840,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287900,2023-10-02T23:05:00,2023-10-02T23:06:00,1696287900,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696287960,2023-10-02T23:06:00,2023-10-02T23:07:00,1696287960,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1696288020,2023-10-02T23:07:00,2023-10-02T23:08:00,1696288020,129.65,42.42,0.0,0.0,2224.21,10063.51,0.0,0.0
