key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
TARABA_DG1_And_DG2_1693694700,2023-09-02T22:45:00,2023-09-02T22:46:00,1693694700,77.25,142.88,0.0,0.0,6924.25,6525.1,0.0,0.0
TARABA_DG1_And_DG2_1693694760,2023-09-02T22:46:00,2023-09-02T22:47:00,1693694760,77.25,142.88,0.0,0.0,6924.27,6525.1,-0.020000000000436557,0.0
TARABA_DG1_And_DG2_1693694820,2023-09-02T22:47:00,2023-09-02T22:48:00,1693694820,77.25,142.5,0.0,0.37999999999999545,6924.28,6525.1,-0.02999999999974534,0.0
TARABA_DG1_And_DG2_1693694880,2023-09-02T22:48:00,2023-09-02T22:49:00,1693694880,77.25,141.37,0.0,1.1299999999999955,6924.3,6525.1,-0.0500000000001819,0.0
TARABA_DG1_And_DG2_1693694940,2023-09-02T22:49:00,2023-09-02T22:50:00,1693694940,77.25,141.0,0.0,0.37000000000000455,6924.32,6525.1,-0.06999999999970896,0.0
TARABA_DG1_And_DG2_1693695000,2023-09-02T22:50:00,2023-09-02T22:51:00,1693695000,77.25,141.0,0.0,0.0,6924.33,6525.1,-0.07999999999992724,0.0
TARABA_DG1_And_DG2_1693695060,2023-09-02T22:51:00,2023-09-02T22:52:00,1693695060,77.25,141.0,0.0,0.0,6924.35,6525.1,-0.1000000000003638,0.0
TARABA_DG1_And_DG2_1693695120,2023-09-02T22:52:00,2023-09-02T22:53:00,1693695120,77.25,141.0,0.0,0.0,6924.37,6525.1,-0.11999999999989086,0.0
TARABA_DG1_And_DG2_1693695180,2023-09-02T22:53:00,2023-09-02T22:54:00,1693695180,77.25,141.0,0.0,0.0,6924.38,6525.1,-0.13000000000010914,0.0
TARABA_DG1_And_DG2_1693695240,2023-09-02T22:54:00,2023-09-02T22:55:00,1693695240,77.25,141.0,0.0,0.0,6924.4,6525.1,-0.1499999999996362,0.0
TARABA_DG1_And_DG2_1693695300,2023-09-02T22:55:00,2023-09-02T22:56:00,1693695300,77.25,141.0,0.0,0.0,6924.42,6525.1,-0.17000000000007276,0.0
TARABA_DG1_And_DG2_1693695360,2023-09-02T22:56:00,2023-09-02T22:57:00,1693695360,77.25,141.0,0.0,0.0,6924.43,6525.1,-0.18000000000029104,0.0
TARABA_DG1_And_DG2_1693695420,2023-09-02T22:57:00,2023-09-02T22:58:00,1693695420,77.25,141.0,0.0,0.0,6924.45,6525.1,-0.1999999999998181,0.0
TARABA_DG1_And_DG2_1693695480,2023-09-02T22:58:00,2023-09-02T22:59:00,1693695480,77.25,141.0,0.0,0.0,6924.47,6525.1,-0.22000000000025466,0.0
TARABA_DG1_And_DG2_1693695540,2023-09-02T22:59:00,2023-09-02T23:00:00,1693695540,77.25,140.62,0.0,0.37999999999999545,6924.48,6525.1,-0.22999999999956344,0.0
TARABA_DG1_And_DG2_1693695600,2023-09-02T23:00:00,2023-09-02T23:01:00,1693695600,77.25,140.62,0.0,0.0,6924.5,6525.1,-0.25,0.0
TARABA_DG1_And_DG2_1693695660,2023-09-02T23:01:00,2023-09-02T23:02:00,1693695660,77.25,140.62,0.0,0.0,6924.52,6525.1,-0.27000000000043656,0.0
