key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
TARABA_DG1_And_DG2_1694472300,2023-09-11T22:45:00,2023-09-11T22:46:00,1694472300,123.65,112.8,0.0,0.0,7002.04,6612.54,0.0,0.0
TARABA_DG1_And_DG2_1694472360,2023-09-11T22:46:00,2023-09-11T22:47:00,1694472360,122.92,112.8,0.730000000000004,0.0,7002.04,6612.56,0.0,-0.020000000000436557
TARABA_DG1_And_DG2_1694472420,2023-09-11T22:47:00,2023-09-11T22:48:00,1694472420,122.56,112.8,0.35999999999999943,0.0,7002.04,6612.57,0.0,-0.02999999999974534
TARABA_DG1_And_DG2_1694472480,2023-09-11T22:48:00,2023-09-11T22:49:00,1694472480,122.56,112.8,0.0,0.0,7002.04,6612.59,0.0,-0.0500000000001819
TARABA_DG1_And_DG2_1694472540,2023-09-11T22:49:00,2023-09-11T22:50:00,1694472540,122.56,112.8,0.0,0.0,7002.04,6612.61,0.0,-0.06999999999970896
TARABA_DG1_And_DG2_1694472600,2023-09-11T22:50:00,2023-09-11T22:51:00,1694472600,122.56,112.8,0.0,0.0,7002.04,6612.62,0.0,-0.07999999999992724
TARABA_DG1_And_DG2_1694472660,2023-09-11T22:51:00,2023-09-11T22:52:00,1694472660,122.56,112.8,0.0,0.0,7002.04,6612.64,0.0,-0.1000000000003638
TARABA_DG1_And_DG2_1694472720,2023-09-11T22:52:00,2023-09-11T22:53:00,1694472720,122.56,112.8,0.0,0.0,7002.04,6612.66,0.0,-0.11999999999989086
TARABA_DG1_And_DG2_1694472780,2023-09-11T22:53:00,2023-09-11T22:54:00,1694472780,122.56,112.8,0.0,0.0,7002.04,6612.67,0.0,-0.13000000000010914
TARABA_DG1_And_DG2_1694472840,2023-09-11T22:54:00,2023-09-11T22:55:00,1694472840,122.56,112.8,0.0,0.0,7002.04,6612.69,0.0,-0.1499999999996362
TARABA_DG1_And_DG2_1694472960,2023-09-11 22:55,2023-09-11 22:56,1694494500.0,122.56,112.8,0.0,0.0,7002.04,6612.71,0.0,-0.17000000000007276
TARABA_DG1_And_DG2_1694472960,2023-09-11T22:56:00,2023-09-11T22:57:00,1694472960,122.56,112.8,0.0,0.0,7002.04,6612.71,0.0,-0.17000000000007276
TARABA_DG1_And_DG2_1694473020,2023-09-11T22:57:00,2023-09-11T22:58:00,1694473020,122.56,112.8,0.0,0.0,7002.04,6612.72,0.0,-0.18000000000029104
TARABA_DG1_And_DG2_1694473080,2023-09-11T22:58:00,2023-09-11T22:59:00,1694473080,122.56,112.8,0.0,0.0,7002.04,6612.74,0.0,-0.1999999999998181
TARABA_DG1_And_DG2_1694473140,2023-09-11T22:59:00,2023-09-11T23:00:00,1694473140,122.56,112.8,0.0,0.0,7002.04,6612.76,0.0,-0.22000000000025466
TARABA_DG1_And_DG2_1694473200,2023-09-11T23:00:00,2023-09-11T23:01:00,1694473200,122.2,112.8,0.35999999999999943,0.0,7002.04,6612.77,0.0,-0.23000000000047294
TARABA_DG1_And_DG2_1694473260,2023-09-11T23:01:00,2023-09-11T23:02:00,1694473260,121.84,112.8,0.35999999999999943,0.0,7002.04,6612.79,0.0,-0.25
TARABA_DG1_And_DG2_1694473320,2023-09-11T23:02:00,2023-09-11T23:03:00,1694473320,121.84,112.8,0.0,0.0,7002.04,6612.81,0.0,-0.27000000000043656
TARABA_DG1_And_DG2_1694473380,2023-09-11T23:03:00,2023-09-11T23:04:00,1694473380,121.84,112.8,0.0,0.0,7002.04,6612.82,0.0,-0.27999999999974534
TARABA_DG1_And_DG2_1694473440,2023-09-11T23:04:00,2023-09-11T23:05:00,1694473440,121.84,112.8,0.0,0.0,7002.04,6612.84,0.0,-0.3000000000001819
TARABA_DG1_And_DG2_1694473500,2023-09-11T23:05:00,2023-09-11T23:06:00,1694473500,121.84,112.8,0.0,0.0,7002.04,6612.86,0.0,-0.31999999999970896
TARABA_DG1_And_DG2_1694473560,2023-09-11T23:06:00,2023-09-11T23:07:00,1694473560,121.84,112.8,0.0,0.0,7002.04,6612.87,0.0,-0.32999999999992724
TARABA_DG1_And_DG2_1694473620,2023-09-11T23:07:00,2023-09-11T23:08:00,1694473620,121.47,112.8,0.37000000000000455,0.0,7002.04,6612.89,0.0,-0.3500000000003638
TARABA_DG1_And_DG2_1694473680,2023-09-11T23:08:00,2023-09-11T23:09:00,1694473680,120.75,112.8,0.7199999999999989,0.0,7002.04,6612.91,0.0,-0.36999999999989086
TARABA_DG1_And_DG2_1694473740,2023-09-11T23:09:00,2023-09-11T23:10:00,1694473740,120.75,112.8,0.0,0.0,7002.04,6612.92,0.0,-0.38000000000010914
TARABA_DG1_And_DG2_1694473800,2023-09-11T23:10:00,2023-09-11T23:11:00,1694473800,120.75,112.8,0.0,0.0,7002.04,6612.94,0.0,-0.3999999999996362
TARABA_DG1_And_DG2_1694473860,2023-09-11T23:11:00,2023-09-11T23:12:00,1694473860,120.75,112.8,0.0,0.0,7002.04,6612.96,0.0,-0.42000000000007276
TARABA_DG1_And_DG2_1694473920,2023-09-11T23:12:00,2023-09-11T23:13:00,1694473920,120.75,112.8,0.0,0.0,7002.04,6612.97,0.0,-0.43000000000029104
