key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
CALABAR_BASE_TANK_1693521900,2023-08-31T22:45:00,2023-08-31T22:46:00,1693521900,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693521960,2023-08-31T22:46:00,2023-08-31T22:47:00,1693521960,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522020,2023-08-31T22:47:00,2023-08-31T22:48:00,1693522020,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522080,2023-08-31T22:48:00,2023-08-31T22:49:00,1693522080,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522140,2023-08-31T22:49:00,2023-08-31T22:50:00,1693522140,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522200,2023-08-31T22:50:00,2023-08-31T22:51:00,1693522200,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522260,2023-08-31T22:51:00,2023-08-31T22:52:00,1693522260,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522320,2023-08-31T22:52:00,2023-08-31T22:53:00,1693522320,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522380,2023-08-31T22:53:00,2023-08-31T22:54:00,1693522380,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522440,2023-08-31T22:54:00,2023-08-31T22:55:00,1693522440,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522500,2023-08-31T22:55:00,2023-08-31T22:56:00,1693522500,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522560,2023-08-31T22:56:00,2023-08-31T22:57:00,1693522560,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
CALABAR_BASE_TANK_1693522620,2023-08-31T22:57:00,2023-08-31T22:58:00,1693522620,50.85,61.48,0.0,0.0,5.71,11.39,0.0,0.0
