key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
ADIKPO_1693435500,2023-08-30T22:45:00,2023-08-30T22:46:00,1693435500,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435560,2023-08-30T22:46:00,2023-08-30T22:47:00,1693435560,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435620,2023-08-30T22:47:00,2023-08-30T22:48:00,1693435620,72.46,82.91,1.480000000000004,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435680,2023-08-30T22:48:00,2023-08-30T22:49:00,1693435680,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435740,2023-08-30T22:49:00,2023-08-30T22:50:00,1693435740,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435800,2023-08-30T22:50:00,2023-08-30T22:51:00,1693435800,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435860,2023-08-30T22:51:00,2023-08-30T22:52:00,1693435860,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435920,2023-08-30T22:52:00,2023-08-30T22:53:00,1693435920,72.46,82.91,1.480000000000004,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693435980,2023-08-30T22:53:00,2023-08-30T22:54:00,1693435980,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436040,2023-08-30T22:54:00,2023-08-30T22:55:00,1693436040,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436100,2023-08-30T22:55:00,2023-08-30T22:56:00,1693436100,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436160,2023-08-30T22:56:00,2023-08-30T22:57:00,1693436160,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436220,2023-08-30T22:57:00,2023-08-30T22:58:00,1693436220,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436280,2023-08-30T22:58:00,2023-08-30T22:59:00,1693436280,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436340,2023-08-30T22:59:00,2023-08-30T23:00:00,1693436340,73.94,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436400,2023-08-30T23:00:00,2023-08-30T23:01:00,1693436400,72.46,82.91,1.480000000000004,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436460,2023-08-30T23:01:00,2023-08-30T23:02:00,1693436460,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436520,2023-08-30T23:02:00,2023-08-30T23:03:00,1693436520,70.99,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436580,2023-08-30T23:03:00,2023-08-30T23:04:00,1693436580,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436640,2023-08-30T23:04:00,2023-08-30T23:05:00,1693436640,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436700,2023-08-30T23:05:00,2023-08-30T23:06:00,1693436700,70.99,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436760,2023-08-30T23:06:00,2023-08-30T23:07:00,1693436760,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436820,2023-08-30T23:07:00,2023-08-30T23:08:00,1693436820,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436880,2023-08-30T23:08:00,2023-08-30T23:09:00,1693436880,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693436940,2023-08-30T23:09:00,2023-08-30T23:10:00,1693436940,70.99,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437000,2023-08-30T23:10:00,2023-08-30T23:11:00,1693437000,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437060,2023-08-30T23:11:00,2023-08-30T23:12:00,1693437060,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437120,2023-08-30T23:12:00,2023-08-30T23:13:00,1693437120,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437180,2023-08-30T23:13:00,2023-08-30T23:14:00,1693437180,72.46,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437240,2023-08-30T23:14:00,2023-08-30T23:15:00,1693437240,70.99,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437300,2023-08-30T23:15:00,2023-08-30T23:16:00,1693437300,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437360,2023-08-30T23:16:00,2023-08-30T23:17:00,1693437360,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437420,2023-08-30T23:17:00,2023-08-30T23:18:00,1693437420,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437480,2023-08-30T23:18:00,2023-08-30T23:19:00,1693437480,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437540,2023-08-30T23:19:00,2023-08-30T23:20:00,1693437540,69.52,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437600,2023-08-30T23:20:00,2023-08-30T23:21:00,1693437600,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437660,2023-08-30T23:21:00,2023-08-30T23:22:00,1693437660,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437720,2023-08-30T23:22:00,2023-08-30T23:23:00,1693437720,69.52,82.91,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437780,2023-08-30T23:23:00,2023-08-30T23:24:00,1693437780,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437840,2023-08-30T23:24:00,2023-08-30T23:25:00,1693437840,70.99,82.91,0.0,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693437900,2023-08-30T23:25:00,2023-08-30T23:26:00,1693437900,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693437960,2023-08-30T23:26:00,2023-08-30T23:27:00,1693437960,70.99,82.91,0.0,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693438020,2023-08-30T23:27:00,2023-08-30T23:28:00,1693438020,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438080,2023-08-30T23:28:00,2023-08-30T23:29:00,1693438080,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438140,2023-08-30T23:29:00,2023-08-30T23:30:00,1693438140,69.52,82.91,1.4699999999999989,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693438200,2023-08-30T23:30:00,2023-08-30T23:31:00,1693438200,69.52,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438260,2023-08-30T23:31:00,2023-08-30T23:32:00,1693438260,69.52,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438320,2023-08-30T23:32:00,2023-08-30T23:33:00,1693438320,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438380,2023-08-30T23:33:00,2023-08-30T23:34:00,1693438380,69.52,82.91,1.4699999999999989,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693438440,2023-08-30T23:34:00,2023-08-30T23:35:00,1693438440,70.99,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438500,2023-08-30T23:35:00,2023-08-30T23:36:00,1693438500,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438560,2023-08-30T23:36:00,2023-08-30T23:37:00,1693438560,69.52,84.27,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438620,2023-08-30T23:37:00,2023-08-30T23:38:00,1693438620,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438680,2023-08-30T23:38:00,2023-08-30T23:39:00,1693438680,69.52,82.91,0.0,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693438740,2023-08-30T23:39:00,2023-08-30T23:40:00,1693438740,69.52,82.91,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438800,2023-08-30T23:40:00,2023-08-30T23:41:00,1693438800,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438860,2023-08-30T23:41:00,2023-08-30T23:42:00,1693438860,69.52,84.27,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438920,2023-08-30T23:42:00,2023-08-30T23:43:00,1693438920,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693438980,2023-08-30T23:43:00,2023-08-30T23:44:00,1693438980,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439040,2023-08-30T23:44:00,2023-08-30T23:45:00,1693439040,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439100,2023-08-30T23:45:00,2023-08-30T23:46:00,1693439100,70.99,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439160,2023-08-30T23:46:00,2023-08-30T23:47:00,1693439160,69.52,82.91,1.4699999999999989,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693439220,2023-08-30T23:47:00,2023-08-30T23:48:00,1693439220,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439280,2023-08-30T23:48:00,2023-08-30T23:49:00,1693439280,68.04,84.27,1.4799999999999898,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439340,2023-08-30T23:49:00,2023-08-30T23:50:00,1693439340,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439400,2023-08-30T23:50:00,2023-08-30T23:51:00,1693439400,70.99,82.91,0.0,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693439460,2023-08-30T23:51:00,2023-08-30T23:52:00,1693439460,69.52,84.27,1.4699999999999989,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439520,2023-08-30T23:52:00,2023-08-30T23:53:00,1693439520,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439580,2023-08-30T23:53:00,2023-08-30T23:54:00,1693439580,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439640,2023-08-30T23:54:00,2023-08-30T23:55:00,1693439640,68.04,84.27,1.4799999999999898,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439700,2023-08-30T23:55:00,2023-08-30T23:56:00,1693439700,69.52,82.91,0.0,1.3599999999999994,0.0,0.0,0.0,0.0
ADIKPO_1693439760,2023-08-30T23:56:00,2023-08-30T23:57:00,1693439760,68.04,84.27,1.4799999999999898,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439820,2023-08-30T23:57:00,2023-08-30T23:58:00,1693439820,69.52,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439880,2023-08-30T23:58:00,2023-08-30T23:59:00,1693439880,68.04,84.27,1.4799999999999898,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693439940,2023-08-30T23:59:00,2023-08-31T00:00:00,1693439940,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440000,2023-08-31T00:00:00,2023-08-31T00:01:00,1693440000,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440060,2023-08-31T00:01:00,2023-08-31T00:02:00,1693440060,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440120,2023-08-31T00:02:00,2023-08-31T00:03:00,1693440120,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440180,2023-08-31T00:03:00,2023-08-31T00:04:00,1693440180,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440240,2023-08-31T00:04:00,2023-08-31T00:05:00,1693440240,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440300,2023-08-31T00:05:00,2023-08-31T00:06:00,1693440300,66.57,84.27,1.470000000000013,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440360,2023-08-31T00:06:00,2023-08-31T00:07:00,1693440360,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440420,2023-08-31T00:07:00,2023-08-31T00:08:00,1693440420,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440480,2023-08-31T00:08:00,2023-08-31T00:09:00,1693440480,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440540,2023-08-31T00:09:00,2023-08-31T00:10:00,1693440540,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440600,2023-08-31T00:10:00,2023-08-31T00:11:00,1693440600,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440660,2023-08-31T00:11:00,2023-08-31T00:12:00,1693440660,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440720,2023-08-31T00:12:00,2023-08-31T00:13:00,1693440720,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440780,2023-08-31T00:13:00,2023-08-31T00:14:00,1693440780,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440840,2023-08-31T00:14:00,2023-08-31T00:15:00,1693440840,66.57,84.27,1.470000000000013,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440900,2023-08-31T00:15:00,2023-08-31T00:16:00,1693440900,66.57,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693440960,2023-08-31T00:16:00,2023-08-31T00:17:00,1693440960,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441020,2023-08-31T00:17:00,2023-08-31T00:18:00,1693441020,66.57,84.27,1.470000000000013,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441080,2023-08-31T00:18:00,2023-08-31T00:19:00,1693441080,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441140,2023-08-31T00:19:00,2023-08-31T00:20:00,1693441140,66.57,84.27,1.470000000000013,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441200,2023-08-31T00:20:00,2023-08-31T00:21:00,1693441200,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441260,2023-08-31T00:21:00,2023-08-31T00:22:00,1693441260,68.04,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441320,2023-08-31T00:22:00,2023-08-31T00:23:00,1693441320,66.57,84.27,1.470000000000013,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441380,2023-08-31T00:23:00,2023-08-31T00:24:00,1693441380,66.57,84.27,0.0,0.0,0.0,0.0,0.0,0.0
ADIKPO_1693441440,2023-08-31T00:24:00,2023-08-31T00:25:00,1693441440,66.57,84.27,0.0,0.0,0.0,0.0,0.0,0.0
